Subject,Year,Race,B,H,HW
9367,1984,Black,1,0,4.39335373
9367,1985,Black,1,0,5.359927393
9367,1986,Black,1,0,5.228302779
9367,1987,Black,1,0,6.824385532
9390,1980,Black,1,0,0.411607325
9390,1981,Black,1,0,7.250544708
9390,1982,Black,1,0,7.144558602
9390,1983,Black,1,0,12.05966311
9390,1984,Black,1,0,10.1759502
9390,1985,Black,1,0,8.969145735
9390,1986,Black,1,0,11.17724339
9390,1987,Black,1,0,8.953008851
9391,1980,Black,1,0,3.745844606
9391,1981,Black,1,0,3.02702685
9391,1982,Black,1,0,5.806020504
9391,1983,Black,1,0,3.687455037
9391,1984,Black,1,0,3.746253658
9391,1985,Black,1,0,4.547817123
9391,1986,Black,1,0,8.278146487
9391,1987,Black,1,0,4.813168988
9418,1980,Black,1,0,8.439011581
9418,1981,Black,1,0,8.553971545
9418,1982,Black,1,0,10.68562972
9418,1983,Black,1,0,10.69751348
9418,1984,Black,1,0,8.087150788
9418,1985,Black,1,0,11.46903476
9418,1986,Black,1,0,12.78478055
9418,1987,Black,1,0,15.7167666
9424,1980,Hispanic,0,1,7.658270323
9424,1981,Hispanic,0,1,6.538461405
9424,1982,Hispanic,0,1,6.506651148
9424,1983,Hispanic,0,1,6.667602222
9424,1984,Hispanic,0,1,6.724045315
9424,1985,Hispanic,0,1,6.659303695
9424,1986,Hispanic,0,1,10.45660433
9424,1987,Hispanic,0,1,9.764450339
9447,1980,Other,0,0,2.858384173
9447,1981,Other,0,0,4.083086019
9447,1982,Other,0,0,2.451269291
9447,1983,Other,0,0,11.22964512
9447,1984,Other,0,0,6.357278864
9447,1985,Other,0,0,5.79150599
9447,1986,Other,0,0,5.920793026
9447,1987,Other,0,0,7.145190589
9449,1980,Other,0,0,2.719917449
9449,1981,Other,0,0,3.271028201
9449,1982,Other,0,0,4.513535063
9449,1983,Other,0,0,3.656666946
9449,1984,Other,0,0,5.286290584
9449,1985,Other,0,0,6.694000111
9449,1986,Other,0,0,6.174840724
9449,1987,Other,0,0,7.551382517
9453,1980,Other,0,0,7.713785422
9453,1981,Other,0,0,7.308641548
9453,1982,Other,0,0,6.506651148
9453,1983,Other,0,0,7.193991882
9453,1984,Other,0,0,7.564551236
9453,1985,Other,0,0,9.41239803
9453,1986,Other,0,0,7.522534303
9453,1987,Other,0,0,7.735167066
9468,1980,Other,0,0,4.140144087
9468,1981,Other,0,0,3.830041808
9468,1982,Other,0,0,4.122147257
9468,1983,Other,0,0,4.847171634
9468,1984,Other,0,0,6.591768674
9468,1985,Other,0,0,7.671426077
9468,1986,Other,0,0,9.056432121
9468,1987,Other,0,0,8.710326679
9502,1980,Other,0,0,7.964601907
9502,1981,Other,0,0,8.260869325
9502,1982,Other,0,0,7.335411938
9502,1983,Other,0,0,11.77301514
9502,1984,Other,0,0,8.796235072
9502,1985,Other,0,0,5.506729465
9502,1986,Other,0,0,4.546294501
9502,1987,Other,0,0,5.051614134
9505,1980,Other,0,0,3.063308408
9505,1981,Other,0,0,2.942307649
9505,1982,Other,0,0,2.49060144
9505,1983,Other,0,0,2.807411604
9505,1984,Other,0,0,2.68961805
9505,1985,Other,0,0,2.923596638
9505,1986,Other,0,0,2.86551191
9505,1987,Other,0,0,2.511024044
9603,1980,Other,0,0,3.290076498
9603,1981,Other,0,0,2.913765428
9603,1982,Other,0,0,3.423507343
9603,1983,Other,0,0,3.110484493
9603,1984,Other,0,0,2.811873278
9603,1985,Other,0,0,2.746408887
9603,1986,Other,0,0,3.030643279
9603,1987,Other,0,0,3.358771058
9643,1980,Hispanic,0,1,5.943732529
9643,1981,Hispanic,0,1,3.12500017
9643,1982,Hispanic,0,1,7.10868094
9643,1983,Hispanic,0,1,3.280570983
9643,1984,Hispanic,0,1,7.102273091
9643,1985,Hispanic,0,1,5.244050107
9643,1986,Hispanic,0,1,6.020469825
9643,1987,Hispanic,0,1,4.604404848
9667,1980,Hispanic,0,1,4.745070908
9667,1981,Hispanic,0,1,5.409466775
9667,1982,Hispanic,0,1,8.675534725
9667,1983,Hispanic,0,1,9.369736104
9667,1984,Hispanic,0,1,13.01728669
9667,1985,Hispanic,0,1,13.4596735
9667,1986,Hispanic,0,1,18.60413655
9667,1987,Hispanic,0,1,20.84539826
9683,1980,Black,1,0,2.019422298
9683,1981,Black,1,0,4.022856935
9683,1982,Black,1,0,3.270538867
9683,1983,Black,1,0,2.53446871
9683,1984,Black,1,0,2.524551187
9683,1985,Black,1,0,1.091812033
9683,1986,Black,1,0,9.391736957
9683,1987,Black,1,0,6.119741525
9694,1980,Other,0,0,5.209878653
9694,1981,Other,0,0,7.307691938
9694,1982,Other,0,0,7.591093345
9694,1983,Other,0,0,7.794779079
9694,1984,Other,0,0,10.08606815
9694,1985,Other,0,0,9.972712465
9694,1986,Other,0,0,9.99745195
9694,1987,Other,0,0,10.41156248
9710,1980,Other,0,0,6.495087913
9710,1981,Other,0,0,3.053435055
9710,1982,Other,0,0,5.253307833
9710,1983,Other,0,0,4.887904189
9710,1984,Other,0,0,0.527774114
9710,1985,Other,0,0,5.543373944
9710,1986,Other,0,0,6.234901391
9710,1987,Other,0,0,4.812455839
9718,1980,Other,0,0,2.99984986
9718,1981,Other,0,0,5.699999675
9718,1982,Other,0,0,9.764671504
9718,1983,Other,0,0,11.75417905
9718,1984,Other,0,0,10.59037211
9718,1985,Other,0,0,12.24012508
9718,1986,Other,0,0,12.09882706
9718,1987,Other,0,0,13.7800103
9725,1980,Other,0,0,2.82674075
9725,1981,Other,0,0,3.862660783
9725,1982,Other,0,0,5.262500348
9725,1983,Other,0,0,4.953715737
9725,1984,Other,0,0,5.009036025
9725,1985,Other,0,0,5.393828385
9725,1986,Other,0,0,5.95389683
9725,1987,Other,0,0,6.124448804
9744,1980,Other,0,0,5.105514066
9744,1981,Other,0,0,5.882352703
9744,1982,Other,0,0,7.229612331
9744,1983,Other,0,0,6.292474502
9744,1984,Other,0,0,6.986655085
9744,1985,Other,0,0,6.619079786
9744,1986,Other,0,0,8.661239333
9744,1987,Other,0,0,8.206760746
9752,1980,Other,0,0,9.44500266
9752,1981,Other,0,0,7.182940889
9752,1982,Other,0,0,9.320822994
9752,1983,Other,0,0,12.86290407
9752,1984,Other,0,0,18.25868602
9752,1985,Other,0,0,19.41615982
9752,1986,Other,0,0,19.88743697
9752,1987,Other,0,0,22.91183404
9776,1980,Hispanic,0,1,9.785567387
9776,1981,Hispanic,0,1,7.692306992
9776,1982,Hispanic,0,1,9.079902993
9776,1983,Hispanic,0,1,10.7738297
9776,1984,Hispanic,0,1,9.453822824
9776,1985,Hispanic,0,1,6.962857182
9776,1986,Hispanic,0,1,9.551706481
9776,1987,Hispanic,0,1,9.18667337
9786,1980,Hispanic,0,1,5.294607236
9786,1981,Hispanic,0,1,5.521126549
9786,1982,Hispanic,0,1,6.419896148
9786,1983,Hispanic,0,1,6.178881017
9786,1984,Hispanic,0,1,6.754608642
9786,1985,Hispanic,0,1,6.520767039
9786,1986,Hispanic,0,1,6.839599208
9786,1987,Hispanic,0,1,8.157031296
9791,1980,Other,0,0,2.265245137
9791,1981,Other,0,0,2.165820586
9791,1982,Other,0,0,3.220668425
9791,1983,Other,0,0,0.848094891
9791,1984,Other,0,0,13.07104246
9791,1985,Other,0,0,13.30070383
9791,1986,Other,0,0,12.77655934
9791,1987,Other,0,0,12.39791182
9794,1980,Other,0,0,4.594962695
9794,1981,Other,0,0,5.00000015
9794,1982,Other,0,0,5.052053157
9794,1983,Other,0,0,5.20985381
9794,1984,Other,0,0,4.706831882
9794,1985,Other,0,0,5.847193288
9794,1986,Other,0,0,5.73102383
9794,1987,Other,0,0,8.853257032
9810,1980,Hispanic,0,1,3.494598733
9810,1981,Hispanic,0,1,1.435897417
9810,1982,Hispanic,0,1,5.475874306
9810,1983,Hispanic,0,1,2.935363282
9810,1984,Hispanic,0,1,2.801685566
9810,1985,Hispanic,0,1,2.727247987
9810,1986,Hispanic,0,1,2.456423075
9810,1987,Hispanic,0,1,4.018058904
9846,1980,Hispanic,0,1,8.150408094
9846,1981,Hispanic,0,1,10.58655257
9846,1982,Hispanic,0,1,8.186842838
9846,1983,Hispanic,0,1,7.013133898
9846,1984,Hispanic,0,1,7.835302833
9846,1985,Hispanic,0,1,9.978332505
9846,1986,Hispanic,0,1,2.519435713
9846,1987,Hispanic,0,1,10.11020175
9859,1980,Hispanic,0,1,4.25459509
9859,1981,Hispanic,0,1,4.474230617
9859,1982,Hispanic,0,1,4.699248024
9859,1983,Hispanic,0,1,0.453396957
9859,1984,Hispanic,0,1,6.05164083
9859,1985,Hispanic,0,1,4.087464661
9859,1986,Hispanic,0,1,4.663743843
9859,1987,Hispanic,0,1,5.818226599
9868,1980,Hispanic,0,1,3.396550371
9868,1981,Hispanic,0,1,3.225806479
9868,1982,Hispanic,0,1,3.43406599
9868,1983,Hispanic,0,1,3.333801104
9868,1984,Hispanic,0,1,3.380986543
9868,1985,Hispanic,0,1,3.429825872
9868,1986,Hispanic,0,1,3.686623447
9868,1987,Hispanic,0,1,3.927704291
9876,1980,Hispanic,0,1,5.91096427
9876,1981,Hispanic,0,1,6.2291438
9876,1982,Hispanic,0,1,5.958891375
9876,1983,Hispanic,0,1,6.850447798
9876,1984,Hispanic,0,1,8.131404327
9876,1985,Hispanic,0,1,6.953251982
9876,1986,Hispanic,0,1,8.870239757
9876,1987,Hispanic,0,1,8.450316623
9883,1980,Hispanic,0,1,7.871000754
9883,1981,Hispanic,0,1,0.769230766
9883,1982,Hispanic,0,1,9.759976897
9883,1983,Hispanic,0,1,9.640544795
9883,1984,Hispanic,0,1,7.404359856
9883,1985,Hispanic,0,1,12.81638903
9883,1986,Hispanic,0,1,10.70305712
9883,1987,Hispanic,0,1,12.16923038
9889,1980,Other,0,0,6.807351979
9889,1981,Other,0,0,5.660377501
9889,1982,Other,0,0,6.955715057
9889,1983,Other,0,0,8.773160693
9889,1984,Other,0,0,10.12145763
9889,1985,Other,0,0,11.73708835
9889,1986,Other,0,0,13.84997601
9889,1987,Other,0,0,14.29756857
9901,1980,Hispanic,0,1,7.381466242
9901,1981,Hispanic,0,1,5.208333049
9901,1982,Hispanic,0,1,3.864802078
9901,1983,Hispanic,0,1,4.984867423
9901,1984,Hispanic,0,1,6.357278864
9901,1985,Hispanic,0,1,5.914010517
9901,1986,Hispanic,0,1,6.591618588
9901,1987,Hispanic,0,1,7.556947772
9936,1980,Hispanic,0,1,4.657661701
9936,1981,Hispanic,0,1,3.513022436
9936,1982,Hispanic,0,1,5.505755374
9936,1983,Hispanic,0,1,7.018529207
9936,1984,Hispanic,0,1,10.69123093
9936,1985,Hispanic,0,1,12.99376434
9936,1986,Hispanic,0,1,14.58227093
9936,1987,Hispanic,0,1,16.2297878
9964,1980,Hispanic,0,1,2.361981499
9964,1981,Hispanic,0,1,4.230769475
9964,1982,Hispanic,0,1,3.141938987
9964,1983,Hispanic,0,1,4.54580893
9964,1984,Hispanic,0,1,6.293706322
9964,1985,Hispanic,0,1,6.081080883
9964,1986,Hispanic,0,1,4.749215019
9964,1987,Hispanic,0,1,4.98476878
10043,1980,Hispanic,0,1,4.366558029
10043,1981,Hispanic,0,1,1.568627455
10043,1982,Hispanic,0,1,1.096906719
10043,1983,Hispanic,0,1,4.243761692
10043,1984,Hispanic,0,1,1.836238167
10043,1985,Hispanic,0,1,2.32991617
10043,1986,Hispanic,0,1,2.82771848
10043,1987,Hispanic,0,1,4.28711431
10067,1980,Hispanic,0,1,3.914227311
10067,1981,Hispanic,0,1,4.415094423
10067,1982,Hispanic,0,1,5.675245974
10067,1983,Hispanic,0,1,5.75519404
10067,1984,Hispanic,0,1,6.724045315
10067,1985,Hispanic,0,1,6.114865102
10067,1986,Hispanic,0,1,8.235253832
10067,1987,Hispanic,0,1,5.744973098
10091,1980,Other,0,0,4.328720791
10091,1981,Other,0,0,8.185053145
10091,1982,Other,0,0,5.674564061
10091,1983,Other,0,0,3.539113244
10091,1984,Other,0,0,6.05164083
10091,1985,Other,0,0,7.146569743
10091,1986,Other,0,0,5.96026465
10091,1987,Other,0,0,5.554732534
10120,1980,Other,0,0,0.789132522
10120,1981,Other,0,0,1.311475402
10120,1982,Other,0,0,1.259128687
10120,1983,Other,0,0,4.100713348
10120,1984,Other,0,0,5.43316356
10120,1985,Other,0,0,4.417879535
10120,1986,Other,0,0,6.652756059
10120,1987,Other,0,0,7.043116
10121,1980,Other,0,0,3.403675983
10121,1981,Other,0,0,4.230769475
10121,1982,Other,0,0,4.48488989
10121,1983,Other,0,0,4.588012471
10121,1984,Other,0,0,4.895777334
10121,1985,Other,0,0,4.576289183
10121,1986,Other,0,0,4.29493765
10121,1987,Other,0,0,6.643846334
10167,1980,Black,1,0,4.25459509
10167,1981,Black,1,0,5.00000015
10167,1982,Black,1,0,4.699248024
10167,1983,Black,1,0,5.263545598
10167,1984,Black,1,0,5.71543824
10167,1985,Black,1,0,6.009615142
10167,1986,Black,1,0,6.367804207
10167,1987,Black,1,0,7.349338503
10209,1980,Other,0,0,3.44149471
10209,1981,Other,0,0,3.110151163
10209,1982,Other,0,0,2.503963491
10209,1983,Other,0,0,3.327109314
10209,1984,Other,0,0,4.564954455
10209,1985,Other,0,0,3.248440684
10209,1986,Other,0,0,4.298267941
10209,1987,Other,0,0,4.028096201
10230,1980,Other,0,0,5.299136528
10230,1981,Other,0,0,4.87418787
10230,1982,Other,0,0,5.701457374
10230,1983,Other,0,0,5.614823218
10230,1984,Other,0,0,5.71543824
10230,1985,Other,0,0,5.847193288
10230,1986,Other,0,0,5.73102383
10230,1987,Other,0,0,6.43067158
10265,1980,Other,0,0,8.397747734
10265,1981,Other,0,0,6.153846165
10265,1982,Other,0,0,8.675534725
10265,1983,Other,0,0,8.232260134
10265,1984,Other,0,0,12.93860185
10265,1985,Other,0,0,9.745321084
10265,1986,Other,0,0,11.69539456
10265,1987,Other,0,0,10.88790864
10274,1980,Other,0,0,1.120197154
10274,1981,Other,0,0,5.384615079
10274,1982,Other,0,0,6.813909618
10274,1983,Other,0,0,7.252480206
10274,1984,Other,0,0,4.429691783
10274,1985,Other,0,0,4.371284434
10274,1986,Other,0,0,6.049414241
10274,1987,Other,0,0,8.42111759
10311,1980,Hispanic,0,1,5.105514066
10311,1981,Hispanic,0,1,5.384615079
10311,1982,Hispanic,0,1,5.422209335
10311,1983,Hispanic,0,1,6.667602222
10311,1984,Hispanic,0,1,5.37923611
10311,1985,Hispanic,0,1,8.154705661
10311,1986,Hispanic,0,1,1.809430714
10311,1987,Hispanic,0,1,2.584994609
10392,1980,Hispanic,0,1,1.194690269
10392,1981,Hispanic,0,1,3.759999793
10392,1982,Hispanic,0,1,2.518066234
10392,1983,Hispanic,0,1,3.275089965
10392,1984,Hispanic,0,1,2.887435267
10392,1985,Hispanic,0,1,2.714252732
10392,1986,Hispanic,0,1,9.811136087
10392,1987,Hispanic,0,1,3.98089173
10425,1980,Black,1,0,5.105514066
10425,1981,Black,1,0,12.61261236
10425,1982,Black,1,0,11.56737945
10425,1983,Black,1,0,10.52779274
10425,1984,Black,1,0,9.405524647
10425,1985,Black,1,0,10.2772669
10425,1986,Black,1,0,11.6743082
10425,1987,Black,1,0,7.145190589
10441,1980,Other,0,0,3.525720273
10441,1981,Other,0,0,3.913043695
10441,1982,Other,0,0,4.699248024
10441,1983,Other,0,0,3.724117185
10441,1984,Other,0,0,3.362022651
10441,1985,Other,0,0,3.248440684
10441,1986,Other,0,0,5.094243231
10441,1987,Other,0,0,4.924814264
10457,1980,Other,0,0,1.664989657
10457,1981,Other,0,0,4.320689632
10457,1982,Other,0,0,4.511277947
10457,1983,Other,0,0,5.720101142
10457,1984,Other,0,0,7.060247108
10457,1985,Other,0,0,7.471414347
10457,1986,Other,0,0,7.641364984
10457,1987,Other,0,0,8.800847993
10469,1980,Black,1,0,8.594894347
10469,1981,Black,1,0,6.486486774
10469,1982,Black,1,0,4.641232977
10469,1983,Black,1,0,3.19093762
10469,1984,Black,1,0,3.764178243
10469,1985,Black,1,0,4.106029049
10469,1986,Black,1,0,5.094243231
10469,1987,Black,1,0,5.512003966
10524,1980,Hispanic,0,1,2.854695935
10524,1981,Hispanic,0,1,3.04287703
10524,1982,Hispanic,0,1,2.927880295
10524,1983,Hispanic,0,1,4.590735915
10524,1984,Hispanic,0,1,3.552325868
10524,1985,Hispanic,0,1,3.180547878
10524,1986,Hispanic,0,1,2.257676082
10524,1987,Hispanic,0,1,3.256353187
10552,1980,Hispanic,0,1,3.364850571
10552,1981,Hispanic,0,1,2.412280768
10552,1982,Hispanic,0,1,2.837622982
10552,1983,Hispanic,0,1,2.339509689
10552,1984,Hispanic,0,1,1.993120849
10552,1985,Hispanic,0,1,2.143001185
10552,1986,Hispanic,0,1,2.483443768
10552,1987,Hispanic,0,1,3.98089173
10553,1980,Hispanic,0,1,4.462597502
10553,1981,Hispanic,0,1,4.581196729
10553,1982,Hispanic,0,1,4.275781143
10553,1983,Hispanic,0,1,5.696940061
10553,1984,Hispanic,0,1,6.636500562
10553,1985,Hispanic,0,1,9.077418123
10553,1986,Hispanic,0,1,6.859977224
10553,1987,Hispanic,0,1,9.582323702
10570,1980,Other,0,0,2.876106222
10570,1981,Other,0,0,0.242424253
10570,1982,Other,0,0,0.511685298
10570,1983,Other,0,0,2.019161841
10570,1984,Other,0,0,2.039967058
10570,1985,Other,0,0,2.270633534
10570,1986,Other,0,0,2.911707424
10570,1987,Other,0,0,2.826668639
10593,1980,Other,0,0,3.376935548
10593,1981,Other,0,0,2.868852611
10593,1982,Other,0,0,3.501400738
10593,1983,Other,0,0,3.860190717
10593,1984,Other,0,0,3.86632598
10593,1985,Other,0,0,3.494874109
10593,1986,Other,0,0,3.906041704
10593,1987,Other,0,0,3.266372551
10666,1980,Black,1,0,2.984598432
10666,1981,Black,1,0,2.716468595
10666,1982,Black,1,0,2.849689661
10666,1983,Black,1,0,1.570409266
10666,1984,Black,1,0,2.231810706
10666,1985,Black,1,0,2.027027042
10666,1986,Black,1,0,2.92919015
10666,1987,Black,1,0,2.00296443
11275,1980,Other,0,0,2.599752536
11275,1981,Other,0,0,5.291005133
11275,1982,Other,0,0,2.771674411
11275,1983,Other,0,0,2.960618494
11275,1984,Other,0,0,2.586454599
11275,1985,Other,0,0,4.004399348
11275,1986,Other,0,0,4.753002377
11275,1987,Other,0,0,4.949554257
11328,1980,Other,0,0,5.694695984
11328,1981,Other,0,0,2.435424424
11328,1982,Other,0,0,4.402899087
11328,1983,Other,0,0,2.932742483
11328,1984,Other,0,0,4.576659072
11328,1985,Other,0,0,4.972504707
11328,1986,Other,0,0,3.820682485
11328,1987,Other,0,0,8.307947061
11750,1980,Other,0,0,3.187340784
11750,1981,Other,0,0,4.615384698
11750,1982,Other,0,0,4.337767354
11750,1983,Other,0,0,4.491858456
11750,1984,Other,0,0,3.840904529
11750,1985,Other,0,0,4.084395078
11750,1986,Other,0,0,6.312884579
11750,1987,Other,0,0,10.69849802
11821,1980,Other,0,0,3.206361529
11821,1981,Other,0,0,7.027027424
11821,1982,Other,0,0,7.001309028
11821,1983,Other,0,0,7.299270211
11821,1984,Other,0,0,8.296786988
11821,1985,Other,0,0,9.524942454
11821,1986,Other,0,0,10.16843196
11821,1987,Other,0,0,9.733842959
11857,1980,Other,0,0,4.912861094
11857,1981,Other,0,0,7.400642989
11857,1982,Other,0,0,14.15604464
11857,1983,Other,0,0,11.61687588
11857,1984,Other,0,0,8.7412579
11857,1985,Other,0,0,10.71985353
11857,1986,Other,0,0,8.048196481
11857,1987,Other,0,0,7.259272798
11887,1980,Other,0,0,6.971384392
11887,1981,Other,0,0,5.128205181
11887,1982,Other,0,0,5.301715781
11887,1983,Other,0,0,5.146921487
11887,1984,Other,0,0,3.822843802
11887,1985,Other,0,0,3.291753221
11887,1986,Other,0,0,4.839531266
11887,1987,Other,0,0,3.919647028
11890,1980,Hispanic,0,1,3.545495938
11890,1981,Hispanic,0,1,5.535055161
11890,1982,Hispanic,0,1,5.219780389
11890,1983,Hispanic,0,1,4.160821728
11890,1984,Hispanic,0,1,4.386852788
11890,1985,Hispanic,0,1,4.846618685
11890,1986,Hispanic,0,1,4.593340509
11890,1987,Hispanic,0,1,5.606889797
11892,1980,Black,1,0,6.159985753
11892,1981,Black,1,0,7.595470842
11892,1982,Black,1,0,11.19360962
11892,1983,Black,1,0,9.319209775
11892,1984,Black,1,0,12.71455927
11892,1985,Black,1,0,7.596354614
11892,1986,Black,1,0,9.233317176
11892,1987,Black,1,0,9.375557271
11924,1980,Other,0,0,4.172090403
11924,1981,Other,0,0,4.668191987
11924,1982,Other,0,0,4.700583717
11924,1983,Other,0,0,3.90139137
11924,1984,Other,0,0,5.864334873
11924,1985,Other,0,0,5.916053974
11924,1986,Other,0,0,4.123729863
11924,1987,Other,0,0,5.129555786
11925,1980,Other,0,0,3.223161503
11925,1981,Other,0,0,4.466501305
11925,1982,Other,0,0,4.72880286
11925,1983,Other,0,0,5.188592369
11925,1984,Other,0,0,6.16370845
11925,1985,Other,0,0,5.780116607
11925,1986,Other,0,0,6.602044725
11925,1987,Other,0,0,6.139683551
11957,1980,Other,0,0,1.014857514
11957,1981,Other,0,0,1.55237241
11957,1982,Other,0,0,4.257931154
11957,1983,Other,0,0,3.509264597
11957,1984,Other,0,0,3.770738929
11957,1985,Other,0,0,4.143294093
11957,1986,Other,0,0,4.292371778
11957,1987,Other,0,0,3.98089173
11973,1980,Other,0,0,4.25459509
11973,1981,Other,0,0,5.660377501
11973,1982,Other,0,0,6.506651148
11973,1983,Other,0,0,7.719220066
11973,1984,Other,0,0,9.319725264
11973,1985,Other,0,0,7.690845441
11973,1986,Other,0,0,0.795975545
11973,1987,Other,0,0,7.655561206
11990,1980,Other,0,0,5.160091827
11990,1981,Other,0,0,6.792452945
11990,1982,Other,0,0,10.04739066
11990,1983,Other,0,0,14.03705677
11990,1984,Other,0,0,14.18392985
11990,1985,Other,0,0,11.5171987
11990,1986,Other,0,0,7.615894434
11990,1987,Other,0,0,9.799117847
12012,1980,Other,0,0,1.514182856
12012,1981,Other,0,0,5.442478101
12012,1982,Other,0,0,5.061400307
12012,1983,Other,0,0,4.869131306
12012,1984,Other,0,0,2.773626827
12012,1985,Other,0,0,3.795930827
12012,1986,Other,0,0,9.003481465
12012,1987,Other,0,0,8.796121825
12013,1980,Other,0,0,1.950315746
12013,1981,Other,0,0,3.466666631
12013,1982,Other,0,0,18.79699441
12013,1983,Other,0,0,5.596106963
12013,1984,Other,0,0,4.706831882
12013,1985,Other,0,0,8.797860541
12013,1986,Other,0,0,7.959755467
12013,1987,Other,0,0,6.124448804
12045,1980,Other,0,0,3.149308615
12045,1981,Other,0,0,3.047619183
12045,1982,Other,0,0,3.347409442
12045,1983,Other,0,0,4.760393776
12045,1984,Other,0,0,5.043034067
12045,1985,Other,0,0,6.496881381
12045,1986,Other,0,0,4.751969008
12045,1987,Other,0,0,6.126903132
12055,1980,Other,0,0,6.975020369
12055,1981,Other,0,0,4.762646082
12055,1982,Other,0,0,5.228455481
12055,1983,Other,0,0,5.29189707
12055,1984,Other,0,0,6.145428782
12055,1985,Other,0,0,7.218757034
12055,1986,Other,0,0,8.401714987
12055,1987,Other,0,0,8.106543968
12084,1980,Other,0,0,0.69137168
12084,1981,Other,0,0,3.623188609
12084,1982,Other,0,0,6.173068453
12084,1983,Other,0,0,4.357772972
12084,1984,Other,0,0,6.107429975
12084,1985,Other,0,0,8.534700318
12084,1986,Other,0,0,5.079771064
12084,1987,Other,0,0,5.290221815
12088,1980,Other,0,0,3.22601914
12088,1981,Other,0,0,2.5333334
12088,1982,Other,0,0,2.110539481
12088,1983,Other,0,0,2.713629458
12088,1984,Other,0,0,4.034427147
12088,1985,Other,0,0,4.621366458
12088,1986,Other,0,0,6.686194766
12088,1987,Other,0,0,6.124448804
12122,1980,Other,0,0,2.576707141
12122,1981,Other,0,0,2.564102585
12122,1982,Other,0,0,3.276164189
12122,1983,Other,0,0,2.241331694
12122,1984,Other,0,0,5.246297965
12122,1985,Other,0,0,4.64488328
12122,1986,Other,0,0,1.795260475
12122,1987,Other,0,0,5.594766904
12179,1980,Hispanic,0,1,4.50987078
12179,1981,Hispanic,0,1,3.616099145
12179,1982,Hispanic,0,1,3.304965738
12179,1983,Hispanic,0,1,3.609529108
12179,1984,Hispanic,0,1,4.226542638
12179,1985,Hispanic,0,1,4.26937936
12179,1986,Hispanic,0,1,6.235486363
12179,1987,Hispanic,0,1,6.999370471
12182,1980,Hispanic,0,1,4.356705038
12182,1981,Hispanic,0,1,4.717444655
12182,1982,Hispanic,0,1,5.422209335
12182,1983,Hispanic,0,1,6.316676335
12182,1984,Hispanic,0,1,7.770008611
12182,1985,Hispanic,0,1,6.862331178
12182,1986,Hispanic,0,1,7.25357742
12182,1987,Hispanic,0,1,8.941960768
12220,1980,Hispanic,0,1,4.674062212
12220,1981,Hispanic,0,1,6.99999963
12220,1982,Hispanic,0,1,6.894967072
12220,1983,Hispanic,0,1,7.881841784
12220,1984,Hispanic,0,1,7.060247108
12220,1985,Hispanic,0,1,7.471414347
12220,1986,Hispanic,0,1,7.959755467
12220,1987,Hispanic,0,1,9.18667337
12221,1980,Other,0,0,2.373444492
12221,1981,Other,0,0,0.967741936
12221,1982,Other,0,0,1.572970102
12221,1983,Other,0,0,1.875615416
12221,1984,Other,0,0,2.097902066
12221,1985,Other,0,0,3.248440684
12221,1986,Other,0,0,3.820682485
12221,1987,Other,0,0,3.330754286
12245,1980,Other,0,0,1.869624832
12245,1981,Other,0,0,3.227665526
12245,1982,Other,0,0,2.467385632
12245,1983,Other,0,0,3.260682412
12245,1984,Other,0,0,3.154435859
12245,1985,Other,0,0,4.586034092
12245,1986,Other,0,0,3.193773161
12245,1987,Other,0,0,3.937145547
12276,1980,Other,0,0,4.680054188
12276,1981,Other,0,0,4.250118476
12276,1982,Other,0,0,5.016990647
12276,1983,Other,0,0,5.965749536
12276,1984,Other,0,0,5.876476518
12276,1985,Other,0,0,5.510829885
12276,1986,Other,0,0,7.032761216
12276,1987,Other,0,0,6.623076771
12385,1980,Other,0,0,4.169716223
12385,1981,Other,0,0,5.056889745
12385,1982,Other,0,0,8.434548096
12385,1983,Other,0,0,3.961014776
12385,1984,Other,0,0,7.172314699
12385,1985,Other,0,0,7.175444706
12385,1986,Other,0,0,6.792325009
12385,1987,Other,0,0,7.349338503
12410,1980,Other,0,0,0.442477865
12410,1981,Other,0,0,6.17391331
12410,1982,Other,0,0,5.717418537
12410,1983,Other,0,0,5.085556809
12410,1984,Other,0,0,5.37923611
12410,1985,Other,0,0,4.744913658
12410,1986,Other,0,0,4.239164074
12410,1987,Other,0,0,3.318850403
12420,1980,Other,0,0,1.004084411
12420,1981,Other,0,0,11.0000007
12420,1982,Other,0,0,10.16266608
12420,1983,Other,0,0,10.88305283
12420,1984,Other,0,0,10.00744413
12420,1985,Other,0,0,9.310490784
12420,1986,Other,0,0,9.424350907
12420,1987,Other,0,0,11.22232226
12433,1980,Other,0,0,5.299136528
12433,1981,Other,0,0,5.00000015
12433,1982,Other,0,0,5.550790016
12433,1983,Other,0,0,3.556282434
12433,1984,Other,0,0,2.428127456
12433,1985,Other,0,0,6.529366153
12433,1986,Other,0,0,6.916475484
12433,1987,Other,0,0,7.201975332
12451,1980,Other,0,0,2.905157687
12451,1981,Other,0,0,6.94006274
12451,1982,Other,0,0,5.455591726
12451,1983,Other,0,0,7.512114048
12451,1984,Other,0,0,3.243939767
12451,1985,Other,0,0,4.445234458
12451,1986,Other,0,0,7.184806094
12451,1987,Other,0,0,6.532745114
12477,1980,Other,0,0,9.14737872
12477,1981,Other,0,0,9.230768313
12477,1982,Other,0,0,9.037015651
12477,1983,Other,0,0,8.773160693
